LICENSE_NBR,LIC_STATUS,BUSINESS_NAME,BUSINESS_NAME2,BUILDING,STREET,CITY,STATE,ZIP,SWC_TYPE,SWC_SQ_FT,SWC_TABLES,SWC_CHAIRS,DOHMH,FINAL_X,FINAL_Y,COMMUNITY_DISTRICT,CITY_COUNCIL_DISTRICT,CD_URL,APP_ID,APP_SWC_TYPE,APP_SQ_FT,APP_TABLES,APP_CHAIRS,APP_STATUS,APP_STATUS_DATE,EXPIRATION_DATE,APP_TOO_DATE,SUBMIT_DATE,INTAKE,INTAKE_DD,DPQA,SEND_PACKAGE_DD,CP,CP_DD,CB,CB_DD,HEARING,HEARING_DD,HEARING_PUBLIC,HEARING_PUBLIC_DD,CC,CC_DD,MOO,MOO_DD,ISSUANCE,ISSUANCE_DD
0782187-DCA,Inactive,"MEXICO LINDO RESTAURANT, INC.",MEXICO LINDO E/S/C #431,459,2ND AVE,NEW YORK,NY,10010,Enclosed,227,9,21,40367038,989867,208808,106,2,http://cbsix.org,19287-2017-RSWC,Enclosed,227,9,21,Pending Review,07 Jun 2017,15 May 2017,,07 Jun 2017,Ready For Review,07 Jun 2017,Under Review,07 Jun 2017,Pending Review,07 Jun 2017,Pending Review,07 Jun 2017,Pending Review,,NULL,,Pending Review,,Pending Review,,Pending Review,
0782318-DCA,Active,"CAVALLACCI, FABRIZIO",CAFE REGGIO,119,MACDOUGAL ST,NEW YORK,NY,10012,Unenclosed,43,4,8,40369418,984153,205350,102,1,http://www.nyc.gov/manhattancb2,28668-2017-RSWC,Unenclosed,43,4,8,Application Review Completed,01 Dec 2017,15 Dec 2019,,29 Nov 2017,Ready For Review,29 Nov 2017,Approved,,Proceed,01 Dec 2017,Review Period Expired,01 Dec 2017,Waived,01 Dec 2017,NULL,,Approved,01 Dec 2017,Waived,01 Dec 2017,Issued,01 Dec 2017
0786740-DCA,Active,CORNELIA STREET CAFE INC.,CORNELIA STREET CAFE  S/C #480,29,CORNELIA ST,NEW YORK,NY,10014,Unenclosed,121,6,14,40383354,983578,205782,102,3,http://www.nyc.gov/manhattancb2,27473-2015-RSWC,Unenclosed,121,6,14,Application Review Completed,10 Apr 2017,15 Dec 2017,,23 Oct 2015,Ready For Review,23 Oct 2015,Approved,30 Nov 2015,NULL,,Recommend Approval,23 Nov 2015,Waived,30 Nov 2015,NULL,,Approved,03 Feb 2016,Approved,03 Feb 2016,Issued,03 Feb 2016
0804523-DCA,Active,"TWO AND EIGHT GOURMET, LTD.",DALLAS BBQ,132,2ND AVE,NEW YORK,NY,10003,Unenclosed,535,16,32,40372258,987724,204731,103,2,http://www.nyc.gov/manhattancb3,9946-2016-RSWC,Unenclosed,535,16,32,Application Review Completed,26 May 2017,15 Sep 2018,,11 Jul 2016,Ready For Review,11 Jul 2016,Approved,,Proceed,21 Jul 2016,Recommend Approval,21 Jul 2016,Waived,21 Jul 2016,NULL,,Approved,21 Jul 2016,Approved,21 Jul 2016,Issued,21 Jul 2016
0805433-DCA,Active,"TORTILLA FLATS, INC.",NULL,767,WASHINGTON ST,NEW YORK,NY,10014,Unenclosed,226,11,21,40383090,982009,207949,102,3,http://www.nyc.gov/manhattancb2,26205-2017-RSWC,Unenclosed,226,11,21,Application Review Completed,05 Sep 2017,15 Sep 2019,,05 Sep 2017,Ready For Review,05 Sep 2017,Approved,,Proceed,05 Sep 2017,Recommend Approval,05 Sep 2017,Waived,05 Sep 2017,NULL,,Approved,05 Sep 2017,Approved,05 Sep 2017,Issued,05 Sep 2017
0807555-DCA,Active,DYNAMIC MUSIC CORP.,OLIVE TREE CAFE,117,MACDOUGAL ST,NEW YORK,NY,10012,Unenclosed,46,3,6,40370856,984116,205310,102,1,http://www.nyc.gov/manhattancb2,5423-2016-RSWC,Unenclosed,46,3,6,Application Review Completed,07 Apr 2017,15 Apr 2018,,29 Mar 2016,Ready For Review,29 Mar 2016,Approved,,Proceed,29 Mar 2016,Review Period Expired,29 Mar 2016,Waived,29 Mar 2016,NULL,,Approved,29 Mar 2016,Approved,29 Mar 2016,Issued,29 Mar 2016
0811193-DCA,Active,MEZZALUNA ASSOCIATES,NULL,1295,3RD AVE,NEW YORK,NY,10021,Unenclosed,63,2,4,40379662,995506,220221,108,4,http://www.cb8m.com/,25571-2017-RSWC,Unenclosed,63,2,4,Application Review Completed,16 Aug 2017,15 Sep 2019,,15 Aug 2017,Ready For Review,15 Aug 2017,Approved,,Proceed,26 Oct 2017,Recommend Approval,26 Oct 2017,Waived,26 Oct 2017,NULL,,Approved,26 Oct 2017,Approved,26 Oct 2017,Issued,16 Aug 2017
0819452-DCA,Inactive,FRIEND OF A FARMER CORP.,NULL,77,IRVING PL,NEW YORK,NY,10003,Unenclosed,252,8,14,40384340,987926,207764,105,2,http://www.cb5.org,94-2011-RSWC,Unenclosed,252,8,14,Pending Review,16 May 2017,15 Aug 2017,15 Aug 2017,27 Apr 2016,NULL,,Issued Temp Op Letter,27 Apr 2016,NULL,19 Oct 2013,Review Period Expired,17 Jun 2016,Pending Review,17 Jun 2016,SWC Public Hearing,15 Jun 2016,NULL,,NULL,,NULL,
0835262-DCA,Active,"TARO REST, INC.",DUE,1396,3RD AVE,NEW YORK,NY,10075,Unenclosed,84,4,8,40386999,996097,221513,108,5,http://www.cb8m.com/,30431-2016-RSWC,Unenclosed,84,4,8,Application Review Completed,14 Dec 2016,15 Dec 2018,,14 Dec 2016,Ready For Review,14 Dec 2016,Approved,,Pending Review,,Pending Review,,Pending Review,,NULL,,Pending Review,,Pending Review,,Issued,14 Dec 2016
0851080-DCA,Active,"THE FUTABA CORPORATION, INC.",CHOSHI JAPANESE RESTAURANT,77,IRVING PL,NEW YORK,NY,10003,Unenclosed,180,7,14,41493707,987926,207764,105,2,http://www.cb5.org,27028-2015-RSWC,Unenclosed,180,7,14,Pending Review,01 Dec 2017,12 Mar 2018,12 Mar 2018,09 Oct 2015,Ready For Review,09 Oct 2015,Issued Temp Op Letter,09 Oct 2015,Pending Review,09 Oct 2015,Review Period Expired,29 Nov 2015,Pending Review,29 Nov 2015,SWC Public Hearing,25 Nov 2015,Pending Review,,Pending Review,,Pending Review,
0851667-DCA,Active,"TOTORE PIZZERIA & RESTUARANT, INC.",NULL,3620,DITMARS BLVD,ASTORIA,NY,11105,Enclosed,395,8,32,40544948,1009759,221192,401,22,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,18059-2017-RSWC,Enclosed,395,8,32,Pending Review,02 Nov 2017,02 May 2018,02 May 2018,16 May 2017,Ready For Review,16 May 2017,Issued Temp Op Letter,23 May 2017,Pending Review,23 May 2017,Pending Review,23 May 2017,Pending Review,,NULL,,Pending Review,,Pending Review,,Pending Review,
0852766-DCA,Active,LAMARCA INC.,LAMARCA CHEESE SHOP,161,E 22ND ST,NEW YORK,NY,10010,Enclosed,142,5,10,40887926,988638,208286,106,2,http://cbsix.org,10795-2014-RSWC,Enclosed,142,5,10,Pending Review,31 Jul 2017,28 Feb 2018,28 Feb 2018,30 May 2017,Ready For Review,07 May 2014,Issued Temp Op Letter,16 May 2014,Pending Review,25 Mar 2015,Pending Review,16 May 2014,Pending Review,,NULL,,Pending Review,,Pending Review,,Pending Review,
0855696-DCA,Active,FEENJON CORPORATION,NULL,103,MACDOUGAL ST,NEW YORK,NY,10012,Unenclosed,175,12,27,40365348,983957,205162,102,1,http://www.nyc.gov/manhattancb2,13662-2016-RSWC,Unenclosed,175,12,27,Application Review Completed,30 May 2017,15 Sep 2018,,07 Oct 2016,Ready For Review,07 Oct 2016,Approved,,Proceed,23 Nov 2016,Review Period Expired,23 Nov 2016,Waived,23 Nov 2016,NULL,,Approved,23 Nov 2016,Approved,23 Nov 2016,Issued,23 Nov 2016
0858542-DCA,Active,AREO RESTAURANT CORP.,NULL,8420,3RD AVE,BROOKLYN,NY,11209,Unenclosed,116,7,14,40387787,975718,166825,310,43,http://www.bkcb10.org/,16552-2017-RSWC,Unenclosed,116,7,14,Application Review Completed,21 Apr 2017,15 Dec 2018,,21 Apr 2017,Ready For Review,21 Apr 2017,Approved,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,Issued,21 Apr 2017
0882869-DCA,Active,"LIRA OF NEW YORK, INC.",LUKE'S BAR & GRILL,1394,3RD AVE,NEW YORK,NY,10075,Unenclosed,98,4,8,40391060,996091,221513,108,5,http://www.cb8m.com/,26541-2017-RSWC,Unenclosed,98,4,8,Application Review Completed,14 Sep 2017,15 Sep 2019,,14 Sep 2017,Ready For Review,14 Sep 2017,Approved,,Pending Review,,Pending Review,,Pending Review,,NULL,,Pending Review,,Pending Review,,Issued,14 Sep 2017
0883095-DCA,Active,83/AMSTERDAM RESTAURANT CORP.,HI LIFE BAR & GRILL,477,AMSTERDAM AVE,NEW YORK,NY,10024,Unenclosed,302,9,26,40674838,990790,225464,107,6,http://www.nyc.gov/mcb7,5041-2016-RSWC,Unenclosed,302,9,26,Application Review Completed,07 Apr 2017,15 Apr 2018,,24 Mar 2016,Ready For Review,24 Mar 2016,Approved,,Proceed,24 Mar 2016,Recommend Approval,24 Mar 2016,Waived,24 Mar 2016,NULL,,Approved,24 Mar 2016,Approved,24 Mar 2016,Issued,24 Mar 2016
0884882-DCA,Active,POMODORO RESTAURANT AND PIZZERIA INC.,NULL,51,SPRING ST,NEW YORK,NY,10012,Unenclosed,145,6,18,40389994,985233,202360,102,1,http://www.nyc.gov/manhattancb2,32696-2015-RSWC,Unenclosed,145,6,18,Application Review Completed,07 Apr 2017,15 Dec 2017,,10 Dec 2015,Ready For Review,10 Dec 2015,Approved,01 Feb 2016,NULL,,Review Period Expired,31 Jan 2016,Waived,01 Feb 2016,NULL,,Approved,31 Mar 2016,Approved,31 Mar 2016,Issued,31 Mar 2016
0885830-DCA,Active,"KEM REST., INC.",DON GIOVANNI,214,10TH AVE,NEW YORK,NY,10011,Unenclosed,390,12,34,40393591,983071,211565,104,3,http://www.nyc.gov/mcb4,28505-2017-RSWC,Unenclosed,390,12,34,Application Review Completed,27 Nov 2017,15 Dec 2019,,27 Nov 2017,Ready For Review,27 Nov 2017,Approved,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,Issued,27 Nov 2017
0885881-DCA,Active,83/AMSTERDAM RESTAURANT CORP.,HI-LIFE BAR & GRILL,477,AMSTERDAM AVE,NEW YORK,NY,10024,Enclosed,212,6,16,40674838,990790,225464,107,6,http://www.nyc.gov/mcb7,16811-2017-RSWC,Enclosed,212,6,16,Application Review Completed,18 Oct 2017,15 May 2019,,26 Apr 2017,Ready For Review,26 Apr 2017,Approved,02 May 2017,Proceed,18 Sep 2017,Review Period Expired,18 Sep 2017,Waived,18 Sep 2017,NULL,,Review Period Expired,09 Oct 2017,Approved,18 Oct 2017,Issued,18 Oct 2017
0890521-DCA,Active,200 EAST 81ST RESTAURANT CORP.,BEYOGLU,1431,3RD AVE,NEW YORK,NY,10028,Unenclosed,253,16,32,40392162,996355,221774,108,5,http://www.cb8m.com/,14228-2017-RSWC,Unenclosed,253,16,32,Application Review Completed,06 Apr 2017,15 Apr 2019,,23 Mar 2017,Ready For Review,23 Mar 2017,Approved,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,Issued,06 Apr 2017
0890588-DCA,Active,DOJO RESTAURANT INC.,DOJO WEST,14,W 4TH ST,NEW YORK,NY,10012,Unenclosed,218,6,22,40392685,985653,204620,102,1,http://www.nyc.gov/manhattancb2,30040-2015-RSWC,Unenclosed,218,6,22,Application Review Completed,10 Apr 2017,15 Dec 2017,,18 Nov 2015,Ready For Review,19 Nov 2015,Approved,06 Jan 2016,NULL,,Recommend Approval,21 Dec 2015,Waived,06 Jan 2016,NULL,,Approved,02 Feb 2016,Approved,02 Feb 2016,Issued,02 Feb 2016
0895505-DCA,Active,BARJER CORP.,FIREHOUSE RESTAURANT,522,COLUMBUS AVE,NEW YORK,NY,10024,Unenclosed,255,11,29,40513031,991796,225700,107,6,http://www.nyc.gov/mcb7,16147-2017-RSWC,Unenclosed,255,11,29,Application Review Completed,17 Apr 2017,15 Apr 2019,16 Apr 2017,14 Apr 2017,Ready For Review,14 Apr 2017,Approved,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,Issued,17 Apr 2017
0895577-DCA,Inactive,"ANGELO VIVOLO RESTAURANT ASSOCIATES, INC.",VIVOLO,140,E 74TH ST,NEW YORK,NY,10021,Enclosed,86,2,6,40370497,994901,220421,108,4,http://www.cb8m.com/,139-2013-RSWC,Enclosed,86,2,6,Application Review Completed,16 Jun 2015,15 May 2017,15 Jun 2015,16 Jun 2015,NULL,,Approved,,Proceed,27 Feb 2015,Review Period Expired,20 Apr 2015,Recommendation Issued,20 Apr 2015,SWC Public Hearing,,Approved,19 May 2015,Approved,19 May 2015,Issued,16 Jun 2015
0895586-DCA,Active,M.B.R.P. REST. INC.,THE STUMBLE INN,1454,2ND AVE,NEW YORK,NY,10021,Enclosed,265,12,25,40395892,996329,220232,108,5,http://www.cb8m.com/,17536-2017-RSWC,Enclosed,265,12,25,Application Review Completed,10 May 2017,15 May 2019,,09 May 2017,Ready For Review,09 May 2017,Approved,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,Issued,10 May 2017
0895644-DCA,Active,FELLOW TRAVELERS LTD.,THREE OF CUPS,83,1ST AVE,NEW YORK,NY,10003,Unenclosed,231,8,18,40400989,987945,203790,103,2,http://www.nyc.gov/manhattancb3,805-2016-RSWC,Unenclosed,231,8,18,Application Review Completed,31 May 2017,15 Dec 2018,,05 Feb 2016,Ready For Review,05 Feb 2016,Approved,05 Feb 2016,NULL,,Review Period Expired,27 Mar 2016,Waived,04 Apr 2016,NULL,,Review Period Expired,25 Apr 2016,Approved,07 Jun 2016,Issued,07 Jun 2016
0907203-DCA,Active,"FRENCH ROAST, INC.",NULL,78,W 11TH ST,NEW YORK,NY,10011,Unenclosed,157,8,16,40396020,984891,207113,102,3,http://www.nyc.gov/manhattancb2,27735-2017-RSWC,Unenclosed,157,8,16,Application Review Completed,22 Nov 2017,15 Sep 2019,,03 Nov 2017,Ready For Review,03 Nov 2017,Approved,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,Issued,22 Nov 2017
0911530-DCA,Active,"N.Y. RESTAURANT SUPPLIES, INC.",NULL,8,STUYVESANT ST,NEW YORK,NY,10003,Unenclosed,202,12,24,40400049,987207,205137,103,2,http://www.nyc.gov/manhattancb3,24419-2016-RSWC,Unenclosed,202,12,24,Application Review Completed,03 Jan 2017,15 Dec 2018,,29 Nov 2016,Ready For Review,29 Nov 2016,Approved,,Proceed,03 Jan 2017,Review Period Expired,03 Jan 2017,Waived,03 Jan 2017,NULL,,Approved,03 Jan 2017,Approved,03 Jan 2017,Issued,03 Jan 2017
0916146-DCA,Active,"HUSSIEN ENVIRONMENT, INC.",CLEOPATRAS NEEDLE,2483,BROADWAY,NEW YORK,NY,10025,Enclosed,228,9,16,40390186,991528,227994,107,6,http://www.nyc.gov/mcb7,7354-2016-RSWC,Enclosed,228,9,16,Application Review Completed,01 Jun 2017,15 May 2018,,10 May 2016,Ready For Review,27 Apr 2016,Approved,,Proceed,27 Apr 2016,Review Period Expired,27 Apr 2016,Waived,27 Apr 2016,NULL,,Approved,27 Apr 2016,Approved,27 Apr 2016,Issued,27 Apr 2016
0916981-DCA,Active,33-01 BROADWAY CORP.,TIERRAS COLOMBIANAS II,3301,BROADWAY,ASTORIA,NY,11106,Enclosed,720,14,56,40401999,1005421,216673,401,22,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,7111-2016-RSWC,Enclosed,720,14,56,Application Review Completed,06 Apr 2017,15 May 2018,,21 Apr 2016,Ready For Review,21 Apr 2016,Approved,,Proceed,21 Apr 2016,Recommend Approval,21 Apr 2016,Waived,21 Apr 2016,NULL,,Approved,21 Apr 2016,Approved,21 Apr 2016,Issued,21 Apr 2016
0918358-DCA,Active,RESTAURANT 597 INC.,BUS STOP,597,HUDSON ST,NEW YORK,NY,10014,Unenclosed,297,10,20,40400155,982599,207793,102,3,http://www.nyc.gov/manhattancb2,21330-2016-RSWC,Unenclosed,297,10,20,Application Review Completed,27 Dec 2016,15 Dec 2018,,18 Nov 2016,Ready For Review,18 Nov 2016,Approved,,Proceed,27 Dec 2016,Review Period Expired,27 Dec 2016,Waived,27 Dec 2016,NULL,,Approved,27 Dec 2016,Approved,27 Dec 2016,Issued,27 Dec 2016
0918521-DCA,Active,"CABANA-70 ASSOCIATES, L.P.",CABANA RESTAURANT AND BAR,10710,70TH RD,FOREST HILLS,NY,11375,Unenclosed,106,4,8,40400198,1027102,201977,406,29,http://queenscb6.org/,14232-2017-RSWC,Unenclosed,106,4,8,Application Review Completed,23 Mar 2017,15 Apr 2019,,23 Mar 2017,Ready For Review,23 Mar 2017,Approved,,Pending Review,,Pending Review,,Pending Review,,NULL,,Pending Review,,Pending Review,,Issued,23 Mar 2017
0919619-DCA,Active,ZESTFUL MANAGEMENT CORP.,BAR 6,502,AVENUE OF THE AMERICAS,NEW YORK,NY,10011,Unenclosed,89,4,12,40394401,984997,207563,102,3,http://www.nyc.gov/manhattancb2,10729-2016-RSWC,Unenclosed,89,4,12,Application Review Completed,14 Jun 2017,15 Sep 2018,,16 Aug 2016,Ready For Review,16 Aug 2016,Approved,,Proceed,16 Aug 2016,Review Period Expired,16 Aug 2016,Waived,16 Aug 2016,NULL,,Approved,16 Aug 2016,Approved,16 Aug 2016,Issued,16 Aug 2016
0919917-DCA,Active,"COWGIRL, INC.",COWGIRL AND BAR K ,519,HUDSON ST,NEW YORK,NY,10014,Unenclosed,206,11,22,40388321,982462,206666,102,3,http://www.nyc.gov/manhattancb2,15876-2017-RSWC,Unenclosed,206,11,22,Application Review Completed,05 Sep 2017,15 Apr 2019,,12 Apr 2017,Ready For Review,12 Apr 2017,Approved,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,Issued,05 Sep 2017
0920314-DCA,Inactive,LEKKAS RESTAURANT CORP.,GREEK CORNER,322,7TH AVE,NEW YORK,NY,10001,Enclosed,159,5,18,40372944,986067,211605,105,3,http://www.cb5.org,103-2013-RSWC,Enclosed,159,5,18,Application Review Completed,08 Jul 2015,15 May 2017,,10 Jun 2015,NULL,,Approved,,Proceed,06 Mar 2015,Review Period Expired,24 Apr 2015,Recommendation Issued,24 Apr 2015,SWC Public Hearing,,Review Period Expired,01 Jun 2015,Approved,08 Jul 2015,Issued,08 Jul 2015
0920440-DCA,Active,"JO-RACH, INC.",Caffe Palermo,148,MULBERRY ST,NEW YORK,NY,10013,Unenclosed,125,3,10,40600516,984978,201254,102,1,http://www.nyc.gov/manhattancb2,27945-2015-RSWC,Unenclosed,125,3,10,Application Review Completed,07 Apr 2017,15 Dec 2017,15 Mar 2016,03 Nov 2015,Ready For Review,04 Nov 2015,Approved,08 Feb 2016,NULL,,Review Period Expired,06 Feb 2016,Waived,08 Feb 2016,NULL,,Approved,31 Mar 2016,Approved,31 Mar 2016,Issued,31 Mar 2016
0920629-DCA,Active,"172 BLEEKER ST. REST., INC.",CAFE ESPANOL,172,BLEECKER ST,NEW YORK,NY,10012,Unenclosed,84,3,6,40370759,984063,204758,102,3,http://www.nyc.gov/manhattancb2,12536-2016-RSWC,Unenclosed,84,3,6,Application Review Completed,30 May 2017,15 Sep 2018,,19 Sep 2016,Ready For Review,19 Sep 2016,Approved,,Proceed,19 Sep 2016,Review Period Expired,19 Sep 2016,Waived,19 Sep 2016,NULL,,Approved,19 Sep 2016,Approved,19 Sep 2016,Issued,19 Sep 2016
0920717-DCA,Active,"THE ODEON, INC.",NULL,145,W BROADWAY,NEW YORK,NY,10013,Unenclosed,371,7,28,40930101,982049,200467,101,1,http://www.nyc.gov/html/mancb1/html/home/home.shtml,4299-2016-RSWC,Unenclosed,371,7,28,Application Review Completed,07 Apr 2017,15 Apr 2018,,18 Mar 2016,Ready For Review,18 Mar 2016,Approved,,Proceed,18 Mar 2016,Review Period Expired,18 Mar 2016,Waived,18 Mar 2016,NULL,,Approved,18 Mar 2016,Approved,18 Mar 2016,Issued,18 Mar 2016
0920983-DCA,Active,"RESTAURANT VENTURES OF NY, INC.",SAVORE RISTORANTE,200,SPRING ST,NEW YORK,NY,10012,Unenclosed,293,10,20,40401025,983312,203389,102,3,http://www.nyc.gov/manhattancb2,9983-2016-RSWC,Unenclosed,293,10,20,Application Review Completed,14 Jun 2017,15 Sep 2018,,14 Jul 2016,Ready For Review,14 Jul 2016,Approved,,Proceed,05 Aug 2016,Review Period Expired,05 Aug 2016,Waived,05 Aug 2016,NULL,,Approved,05 Aug 2016,Approved,05 Aug 2016,Issued,05 Aug 2016
0922650-DCA,Inactive,ZONOR REST CORP.,RIVIERA CAFE,225,W 4TH ST,NEW YORK,NY,10014,Unenclosed,718,27,60,40366643,983475,206739,102,3,http://www.nyc.gov/manhattancb2,2417-2017-RSWC,Unenclosed,718,27,60,Application Review Completed,28 Mar 2017,15 Dec 2018,,18 Jan 2017,Ready For Review,18 Jan 2017,Approved,,Pending Review,,Pending Review,,Pending Review,,NULL,,Pending Review,,Pending Review,,Issued,28 Mar 2017
0924582-DCA,Active,STARBUCKS CORPORATION,STARBUCKS COFFEE COMPANY,454,LAFAYETTE ST,NEW YORK,NY,10003,Enclosed,947,25,77,40400739,986597,205280,102,2,http://www.nyc.gov/manhattancb2,8331-2016-RSWC,Enclosed,947,25,77,Application Review Completed,31 May 2017,15 May 2018,,18 May 2016,Ready For Review,18 May 2016,Approved,,Proceed,18 May 2016,Recommend Approval,18 May 2016,Waived,18 May 2016,NULL,,Approved,18 May 2016,Approved,18 May 2016,Issued,18 May 2016
0924708-DCA,Active,BLL RESTAURANT CORP.,PORTO BELLO RESTAURANT,208,THOMPSON ST,NEW YORK,NY,10012,Unenclosed,68,2,5,40380648,984468,204771,102,1,http://www.nyc.gov/manhattancb2,9163-2016-RSWC,Unenclosed,68,2,5,Pending Review,16 Oct 2017,23 Jan 2018,23 Jan 2018,09 Jun 2016,Ready For Review,09 Jun 2016,Issued Temp Op Letter,08 Aug 2016,Pending Review,10 Jun 2016,Recommend Approval,27 Jul 2016,Recommendation Issued,03 Aug 2016,SWC Public Hearing,27 Jul 2016,Filed Recommendation,08 Aug 2016,Pending Review,,Pending Review,
0924875-DCA,Active,"449 RESTAURANT, INC.",MOONSTRUCK DINER,449,3RD AVE,NEW YORK,NY,10016,Enclosed,516,14,44,40394176,989952,210193,106,2,http://cbsix.org,20130-2017-RSWC,Enclosed,516,14,44,Pending Review,27 Jun 2017,28 Dec 2017,28 Dec 2017,21 Jun 2017,Ready For Review,21 Jun 2017,Issued Temp Op Letter,26 Jun 2017,Pending Review,26 Jun 2017,Pending Review,26 Jun 2017,Pending Review,,NULL,,Pending Review,,Pending Review,,Pending Review,
0928548-DCA,Inactive,184 3RD AVENUE RESTAURANT CORP.,GRAMERCY CAFE,184,3RD AVE,NEW YORK,NY,10003,Enclosed,418,14,28,40400635,988135,207137,106,2,http://cbsix.org,6809-2016-RSWC,Enclosed,418,14,28,Application Review Completed,15 Apr 2016,15 May 2018,,15 Apr 2016,Ready For Review,15 Apr 2016,Approved,,Proceed,15 Apr 2016,Review Period Expired,15 Apr 2016,Waived,15 Apr 2016,NULL,,Approved,15 Apr 2016,Approved,15 Apr 2016,Issued,15 Apr 2016
0929109-DCA,Active,"GILLI, INC.",GILLI REST,417,AMSTERDAM AVE,NEW YORK,NY,10024,Unenclosed,280,10,19,40521005,990401,224734,107,6,http://www.nyc.gov/mcb7,26612-2017-RSWC,Unenclosed,280,10,19,Application Review Completed,02 Nov 2017,15 Sep 2019,,15 Sep 2017,Ready For Review,15 Sep 2017,Approved,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,Issued,02 Nov 2017
0931051-DCA,Active,"M.E.G.RESTAURANT ENTERPRISES,LTD.",NOVITA,102,E 22ND ST,NEW YORK,NY,10010,Unenclosed,163,4,12,40399817,988026,208554,106,2,http://cbsix.org,16017-2017-RSWC,Unenclosed,163,4,12,Application Review Completed,06 May 2017,15 Apr 2019,,13 Apr 2017,Ready For Review,13 Apr 2017,Approved,,Proceed,06 May 2017,Review Period Expired,06 May 2017,Waived,06 May 2017,NULL,,Review Period Expired,06 May 2017,Waived,06 May 2017,Issued,06 May 2017
0931822-DCA,Active,NOHO STAR INC.,THE NOHO STAR,330,LAFAYETTE ST,NEW YORK,NY,10012,Unenclosed,397,16,32,40381752,985653,203714,102,1,http://www.nyc.gov/manhattancb2,27504-2015-RSWC,Unenclosed,397,16,32,Application Review Completed,24 Aug 2017,15 Dec 2019,31 Aug 2017,23 Aug 2017,Ready For Review,27 Oct 2015,Approved,17 Dec 2015,NULL,,Review Period Expired,14 Dec 2015,Waived,14 Dec 2015,NULL,,Approved,23 Aug 2017,Approved,23 Aug 2017,Issued,24 Aug 2017
0933853-DCA,Active,VESELKA ENTERPRISES LTD.,NULL,144,2ND AVE,NEW YORK,NY,10003,Unenclosed,386,13,29,40384528,987815,204852,103,2,http://www.nyc.gov/manhattancb3,26017-2017-RSWC,Unenclosed,386,13,29,Application Review Completed,26 Oct 2017,15 Sep 2019,,28 Aug 2017,Ready For Review,28 Aug 2017,Approved,,Proceed,26 Oct 2017,Recommend Approval,26 Oct 2017,Waived,26 Oct 2017,NULL,,Approved,26 Oct 2017,Approved,26 Oct 2017,Issued,11 Sep 2017
0935481-DCA,Active,"MICHAEL KING, INC.",NULL,1361,1ST AVE,NEW YORK,NY,10021,Unenclosed,180,6,12,40366993,996556,219337,108,5,http://www.cb8m.com/,16272-2017-RSWC,Unenclosed,180,6,12,Application Review Completed,01 May 2017,15 Apr 2019,,18 Apr 2017,Ready For Review,18 Apr 2017,Approved,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,Issued,01 May 2017
0936261-DCA,Active,"SEVENTH AVENUE TOMATO, INC",NULL,209,7TH AVE,NEW YORK,NY,10011,Unenclosed,272,9,18,40511645,985376,210118,104,3,http://www.nyc.gov/mcb4,5966-2016-RSWC,Unenclosed,272,9,18,Application Review Completed,20 Jan 2017,15 Apr 2018,,05 Apr 2016,Ready For Review,05 Apr 2016,Approved,05 Apr 2016,Pending Review,05 Apr 2016,Review Period Expired,26 May 2016,Waived,01 Jun 2016,NULL,,Review Period Expired,22 Jun 2016,Approved,20 Jan 2017,Issued,20 Jan 2017
0940252-DCA,Active,CARMINE'S BROADWAY FEAST INC.,NULL,2450,BROADWAY,NEW YORK,NY,10024,Unenclosed,264,7,22,40811162,991439,227488,107,6,http://www.nyc.gov/mcb7,28017-2017-RSWC,Unenclosed,264,7,22,Application Review Completed,21 Nov 2017,15 Dec 2019,,20 Nov 2017,Ready For Review,20 Nov 2017,Approved,,Proceed,21 Nov 2017,Recommend Approval,21 Nov 2017,Waived,21 Nov 2017,NULL,,Approved,21 Nov 2017,Approved,21 Nov 2017,Issued,21 Nov 2017
0941701-DCA,Inactive,ANDIKIANA CORP.,NULL,490,LAGUARDIA PL,NEW YORK,NY,10012,Unenclosed,408,16,32,40511194,984314,204235,102,1,http://www.nyc.gov/manhattancb2,15993-2017-RSWC,Unenclosed,408,16,32,Pending Review,11 Jul 2017,11 Aug 2017,11 Aug 2017,13 Apr 2017,Ready For Review,13 Apr 2017,Issued Temp Op Letter,,Pending Review,13 Apr 2017,Pending Review,,Pending Review,,NULL,,Pending Review,,Pending Review,,Pending Review,
